# Step gr0 gr1 gr2 gr3 
55600 63325 13650 57200 82975
55700 63325 13650 57200 82900
55800 63325 13650 57200 82850
55900 63325 13650 57200 82850
56000 63325 13650 57175 82850
56100 63325 13650 57175 82850
56200 63300 13650 57175 82850
56300 63300 13650 57175 82850
56400 63300 13650 57175 82850
56500 63300 13650 57175 82850
56600 63300 13650 57175 82850
56700 63300 13650 57175 82850
56800 63300 13650 57175 82850
56900 63300 13650 57175 82850
57000 63300 13650 57175 82850
57100 63300 13650 57175 82825
57200 63300 13650 57150 82825
57300 63300 13650 57150 82825
57400 63300 13650 57125 82825
57500 63300 13650 57125 82825
57600 63300 13650 57125 82825
57700 63300 13650 57125 82825
57800 63300 13650 57125 82850
57900 63300 13650 57125 82875
58000 63300 13650 57125 82875
58100 63325 13650 57125 82875
58200 63325 13650 57125 82875
58300 63325 13650 57125 82875
58400 63325 13650 57150 82875
58500 63325 13650 57150 82875
58600 63300 13650 57150 82875
58700 63300 13650 57150 82875
58800 63300 13650 57150 82850
58900 63300 13650 57150 82850
59000 63300 13650 57150 82850
59100 63300 13650 57150 82850
59200 63300 13650 57150 82850
59300 63300 13650 57150 82850
59400 63300 13650 57150 82850
59500 63300 13650 57150 82850
59600 63300 13625 57150 82850
59700 63300 13625 57150 82850
59800 63300 13625 57150 82850
59900 63300 13625 57150 82850
60000 63300 13625 57150 82850
60100 63300 13625 57150 82850
60200 63300 13625 57150 82850
60300 63275 13625 57150 82850
60400 63275 13625 57150 82850
60500 63275 13625 57150 82850
60600 63275 13625 57150 82850
60700 63275 13625 57150 82850
60800 63275 13625 57150 82825
60900 63275 13625 57175 82825
61000 63275 13625 57175 82825
61100 63275 13625 57175 82825
61200 63275 13625 57175 82825
61300 63300 13625 57175 82825
61400 63300 13625 57175 82800
61500 63300 13625 57175 82800
61600 63300 13625 57175 82800
61700 63300 13625 57175 82800
61800 63300 13625 57175 82800
61900 63300 13625 57175 82800
62000 63300 13625 57175 82800
62100 63300 13625 57175 82800
62200 63300 13625 57175 82800
62300 63325 13600 57125 82800
62400 63325 13600 57125 82800
62500 63325 13600 57125 82800
62600 63325 13600 57125 82800
62700 63325 13600 57125 82800
62800 63325 13600 57100 82800
62900 63325 13600 57100 82800
63000 63325 13600 57100 82800
63100 63325 13600 57100 82800
63200 63350 13600 57100 82800
63300 63350 13600 57100 82800
63400 63350 13600 57100 82800
63500 63350 13600 57075 82800
