# Step junction_position active_etas junction_neighbors junction_angles
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
191500 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
191600 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
191700 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
191800 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
191900 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192000 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192100 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192200 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192300 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192400 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192500 (5.83333,81.4035) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 60.0039 8.53774e-07 299.996
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.4416,385.974) 56.5516 5.55769 297.891
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (54.6117,109.272) 123.63 117.982 118.389
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 117.683 87.628 154.689
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (54.6117,109.272) (5.83333,81.4035) 62.5442 15.4967 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (5.83333,81.4035) 70.0737 52.1628 237.763
192600 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
192700 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
192800 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
192900 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193000 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193100 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193200 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193300 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193400 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193500 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193600 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193700 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193800 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
193900 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
194000 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
194100 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
---- (53.4416,385.974) 0 1 3 (7.30263,410.658) (178.604,453.153) (5.83333,81.4035) 123.63 127.108 109.262
---- (178.708,44.8333) 0 1 2 (178.604,453.153) (53.0769,114.038) (5.83333,81.4035) 61.1368 16.9042 281.959
---- (178.604,453.153) 0 1 2 (53.4416,385.974) (433.226,126.559) (178.708,44.8333) 99.7169 37.9263 222.357
---- (433.226,126.559) 1 2 3 (433.514,369.234) (433.514,369.234) (433.514,369.234) 0 0 360
---- (433.514,369.234) 1 2 3 (178.708,44.8333) (178.604,453.153) (53.4416,385.974) 70.0737 15.7002 274.226
194200 (5.83333,81.4035) 0 2 3 (53.0769,114.038) (7.30263,410.658) (7.30263,410.658) 55.1084 8.53774e-07 304.892
---- (7.30263,410.658) 0 2 3 (5.83333,81.4035) (433.226,126.559) (53.0769,114.038) 56.5516 47.5233 255.925
---- (53.0769,114.038) 0 1 3 (178.708,44.8333) (53.4416,385.974) (433.226,126.559) 118.772 88.0367 153.192
