# Step gr0 gr1 gr2 gr3
60300 61225 59250 54375 58075
60400 61225 59250 54400 58075
60500 61200 59250 54400 58075
60600 61200 59250 54400 58075
60700 61200 59250 54400 58075
60800 61200 59250 54400 58075
60900 61200 59250 54400 58075
61000 61200 59275 54400 58075
61100 61200 59275 54400 58075
61200 61200 59275 54400 58100
61300 61200 59250 54400 58100
61400 61200 59250 54400 58100
61500 61200 59250 54400 58100
61600 61200 59250 54400 58100
61700 61200 59250 54400 58100
61800 61200 59250 54400 58100
61900 61200 59250 54400 58100
62000 61200 59250 54400 58100
62100 61200 59250 54400 58100
62200 61200 59250 54400 58100
62300 61200 59250 54400 58100
62400 61200 59250 54400 58100
62500 61200 59250 54400 58100
62600 61200 59250 54400 58075
62700 61200 59250 54400 58075
62800 61200 59225 54400 58075
62900 61175 59250 54400 58075
63000 61175 59250 54375 58075
63100 61175 59250 54375 58100
63200 61175 59250 54375 58100
63300 61175 59250 54375 58100
63400 61175 59225 54375 58100
63500 61200 59225 54375 58100
63600 61200 59225 54375 58075
63700 61200 59225 54375 58075
63800 61200 59225 54375 58075
63900 61200 59225 54375 58075
64000 61200 59225 54375 58075
64100 61200 59200 54375 58075
64200 61200 59200 54375 58075
64300 61175 59200 54375 58075
64400 61150 59200 54375 58075
64500 61150 59200 54375 58075
64600 61150 59200 54375 58075
64700 61150 59175 54400 58075
64800 61125 59175 54400 58075
64900 61125 59175 54400 58075
65000 61125 59175 54400 58075
65100 61125 59200 54400 58075
65200 61150 59200 54425 58075
65300 61150 59200 54425 58075
65400 61150 59200 54425 58075
65500 61150 59200 54425 58075
65600 61150 59200 54425 58075
65700 61150 59200 54425 58075
65800 61150 59200 54425 58075
65900 61150 59200 54425 58050
66000 61150 59200 54425 58050
66100 61150 59200 54425 58050
66200 61150 59200 54400 58050
66300 61150 59200 54400 58025
66400 61150 59175 54400 58025
66500 61150 59175 54400 58025
66600 61150 59175 54400 58025
66700 61150 59175 54400 58025
66800 61150 59175 54400 58025
66900 61150 59200 54400 58025
67000 61150 59200 54400 58000
67100 61150 59200 54400 58000
67200 61150 59200 54400 58000
67300 61150 59200 54400 58000
67400 61150 59200 54400 58000
67500 61150 59200 54400 58000
67600 61150 59225 54375 58000
67700 61150 59225 54375 58000
67800 61150 59225 54375 58025
67900 61150 59225 54375 58025
68000 61150 59225 54375 58025
68100 61150 59250 54375 58000
68200 61150 59250 54375 58000
68300 61150 59250 54375 58000
68400 61150 59250 54375 58000
68500 61150 59250 54375 57975
68600 61150 59250 54375 57975
68700 61150 59250 54375 57975
68800 61150 59250 54375 57975
68900 61150 59250 54375 57975
69000 61150 59250 54375 57975
69100 61125 59250 54375 57975
69200 61125 59250 54375 57975
69300 61125 59250 54375 57975
69400 61125 59250 54375 57975
69500 61125 59250 54375 57975
69600 61125 59250 54375 57975
69700 61125 59250 54375 57975
69800 61125 59250 54375 57975
69900 61125 59250 54375 57975
70000 61100 59250 54375 57975
70100 61100 59250 54375 57975
70200 61100 59250 54375 57975
70300 61100 59225 54350 57975
70400 61100 59225 54350 57975
70500 61100 59225 54350 57975
70600 61100 59225 54350 57975
70700 61100 59225 54350 57975
70800 61100 59225 54350 57975
70900 61100 59225 54350 57975
71000 61100 59225 54350 57975
71100 61100 59225 54350 57975
