# Step gr0 gr1 gr2 gr3 
88400 61500 13600 58650 82975
88500 61500 13600 58650 82975
88600 61500 13600 58650 82975
88700 61525 13600 58650 82975
88800 61525 13600 58650 82975
88900 61525 13600 58650 82975
89000 61525 13600 58650 82975
89100 61525 13600 58650 82975
89200 61525 13600 58650 82975
89300 61525 13600 58650 82975
89400 61525 13600 58650 82975
89500 61525 13575 58650 82975
89600 61525 13575 58650 82975
89700 61525 13575 58650 82975
89800 61525 13575 58650 82975
89900 61525 13575 58650 82975
90000 61525 13575 58650 82975
90100 61525 13575 58650 82975
90200 61525 13575 58650 83000
90300 61525 13575 58650 83000
90400 61525 13575 58650 83000
90500 61525 13575 58650 83000
90600 61525 13575 58650 83000
90700 61525 13575 58650 83000
90800 61525 13575 58650 83000
90900 61525 13575 58625 83000
91000 61525 13575 58625 83000
91100 61525 13575 58625 83000
91200 61525 13575 58625 83000
91300 61525 13575 58625 83000
91400 61525 13575 58625 83000
91500 61525 13575 58625 83000
91600 61525 13575 58625 83000
91700 61525 13575 58625 83000
91800 61525 13575 58625 83000
91900 61525 13575 58650 83000
92000 61525 13575 58650 83000
92100 61525 13575 58650 83000
92200 61525 13575 58650 83000
92300 61525 13575 58650 83000
92400 61525 13575 58650 83000
92500 61525 13575 58650 83000
92600 61525 13575 58650 83000
92700 61525 13575 58650 83000
92800 61550 13575 58650 83000
92900 61550 13575 58650 83000
93000 61550 13575 58650 83000
93100 61550 13575 58650 83000
93200 61550 13575 58650 83000
