time,dt,gr0_area,gr1_area,gr2_area,gr3_area,gr4_area,gr5_area
46406.25,37.5,4623857.4101557,3751507.5806763,8651037.4863438,8028142.0437476,0,0
46443.75,37.5,4623789.8637143,3751421.7298291,8650991.3221802,8028312.6126004,0,0
46481.25,37.5,4623697.9581076,3751359.1840439,8650932.2612268,8028503.0174182,0,0
46518.75,37.5,4623533.5057638,3751325.5470163,8650910.2160959,8028717.6063425,0,0
46556.25,37.5,4623257.0620585,3751299.7047833,8650973.1283357,8028961.4128196,0,0
46593.75,37.5,4622887.5547382,3751256.1069856,8651115.9804415,8029240.4222193,0,0
46631.25,37.5,4622482.645596,3751166.4268737,8651299.8358992,8029553.7500117,0,0
46668.75,37.5,4622079.9965655,3751027.4222206,8651505.6224378,8029890.9399967,0,0
46706.25,37.5,4621719.7264327,3750865.838819,8651688.7210321,8030247.5993132,0,0
46743.75,37.5,4621389.5370324,3750690.6497115,8651843.785668,8030616.7747125,0,0
46781.25,37.5,4621083.7421109,3750534.4363609,8651933.9313047,8030992.9851105,0,0
46818.75,37.5,4620779.334753,3750446.0646396,8651942.577177,8031377.3108331,0,0
46856.25,37.5,4620453.532822,3750415.1248866,8651912.4816011,8031770.7081613,0,0
46893.75,37.5,4620100.7933186,3750411.1764617,8651879.1164955,8032176.1651819,0,0
46931.25,37.5,4619740.7540423,3750404.4610081,8651854.8569385,8032581.2927495,0,0
46968.75,37.5,4619423.706282,3750386.0118124,8651829.0511265,8032957.1750779,0,0
47006.25,37.5,4619190.0826117,3750376.0443401,8651743.4477337,8033299.830884,0,0
47025,18.75,4619106.8120102,3750383.8773255,8651653.8897329,8033466.2747078,0,0
47043.75,18.75,4619044.0171547,3750405.6744809,8651515.8051553,8033639.7285998,0,0
47081.25,37.5,4618907.3106266,3750486.8759926,8651151.6370028,8034003.9419267,0,0
47118.75,37.5,4618743.7961082,3750607.608337,8650743.9050478,8034382.3446927,0,0
47156.25,37.5,4618562.878249,3750746.4701211,8650345.5662214,8034760.5909158,0,0
47193.75,37.5,4618408.2173978,3750870.0507912,8649939.2627346,8035141.2180012,0,0
47231.25,37.5,4618309.6646561,3750968.1516937,8649517.1700622,8035525.0303523,0,0
47268.75,37.5,4618255.4734195,3751040.4226391,8649079.2288518,8035931.9749948,0,0
47306.25,37.5,4618215.109987,3751108.9469384,8648626.2282372,8036370.2007258,0,0
47343.75,37.5,4618146.3601465,3751198.9084106,8648155.9172575,8036851.1086007,0,0
47381.25,37.5,4618059.6281457,3751325.6716602,8647623.996395,8037361.5847659,0,0
47418.75,37.5,4618010.8358682,3751492.5942197,8646998.8992503,8037870.5599013,0,0
47456.25,37.5,4618012.6050447,3751681.1051863,8646301.7207536,8038368.5435389,0,0
47493.75,37.5,4618051.9842272,3751862.0971687,8645603.7307561,8038828.9578349,0,0
47531.25,37.5,4618111.2175098,3752015.609273,8644943.6733488,8039245.4945226,0,0
47568.75,37.5,4618166.2177109,3752138.3241917,8644362.0445387,8039618.6509583,0,0
47606.25,37.5,4618214.2803594,3752248.7099165,8643838.4842963,8039956.1632552,0,0
47643.75,37.5,4618298.0628653,3752363.7745925,8643298.402526,8040278.1528443,0,0
47681.25,37.5,4618433.3224086,3752495.661532,8642689.07911,8040609.9112242,0,0
47718.75,37.5,4618592.4053034,3752643.6508856,8642021.0958332,8040963.2474872,0,0
47756.25,37.5,4618738.8410656,3752794.1499731,8641348.4735302,8041337.4136093,0,0
47793.75,37.5,4618869.69068,3752931.6615095,8640719.5325666,8041720.0139604,0,0
47831.25,37.5,4619000.9712284,3753051.9068317,8640113.5682826,8042100.1319692,0,0
47868.75,37.5,4619180.3560285,3753168.3071374,8639463.281755,8042475.3612691,0,0
47906.25,37.5,4619411.2105854,3753293.217516,8638759.0263321,8042835.7236297,0,0
47943.75,37.5,4619698.1118563,3753424.6030484,8638012.5047958,8043172.1375525,0,0
47981.25,37.5,4620045.8793392,3753549.0470347,8637224.7204948,8043503.894445,0,0
48018.75,37.5,4620432.6958814,3753648.9897097,8636423.1099249,8043850.4673698,0,0
48056.25,37.5,4620857.9410146,3753719.1111115,8635598.0634057,8044223.4662126,0,0
48093.75,37.5,4621323.7998807,3753770.5949501,8634712.3850888,8044629.811099,0,0
48131.25,37.5,4621807.3042957,3753818.3971175,8633774.5502766,8045061.8966415,0,0
48168.75,37.5,4622305.1994295,3753864.3205929,8632805.2855858,8045492.5896422,0,0
48206.25,37.5,4622797.1785133,3753901.4668043,8631854.427246,8045896.1859945,0,0
48243.75,37.5,4623240.6782159,3753929.0727839,8630991.3526809,8046267.420599,0,0
48281.25,37.5,4623620.3648664,3753967.5783683,8630215.3754255,8046615.9028313,0,0
48318.75,37.5,4623938.2036414,3754023.9637101,8629506.2305392,8046951.071078,0,0
48356.25,37.5,4624208.4352721,3754079.5489404,8628867.8303383,8047266.4321807,0,0
48393.75,37.5,4624469.6070966,3754130.0781833,8628239.1814466,8047557.214776,0,0
48431.25,37.5,4624736.4711157,3754195.6111331,8627589.0041222,8047828.3299075,0,0
48468.75,37.5,4625001.370674,3754306.2941748,8626900.5269791,8048100.5647812,0,0
48506.25,37.5,4625250.552622,3754480.7443348,8626165.6860097,8048391.045676,0,0
48543.75,37.5,4625478.1682147,3754710.7836561,8625398.5312462,8048700.7128785,0,0
48581.25,37.5,4625689.5302132,3754982.0641488,8624613.3331235,8049018.7263446,0,0
48618.75,37.5,4625905.4150823,3755282.5860564,8623803.579723,8049326.4684703,0,0
48656.25,37.5,4626127.1782616,3755594.7990863,8622987.6697175,8049608.8985665,0,0
48693.75,37.5,4626341.2448974,3755880.2863122,8622199.8679265,8049885.0121467,0,0
48731.25,37.5,4626547.994857,3756102.8019473,8621440.9978805,8050202.9118108,0,0
48768.75,37.5,4626749.1749723,3756251.7981866,8620713.9571348,8050579.7580234,0,0
48806.25,37.5,4626943.4985932,3756312.3352722,8620047.057753,8051010.4469147,0,0
48843.75,37.5,4627131.6024338,3756271.318541,8619468.7549591,8051474.7965212,0,0
48881.25,37.5,4627309.5266033,3756120.7436154,8619005.2295409,8051948.7657297,0,0
48918.75,37.5,4627482.080203,3755862.9509268,8618646.0611856,8052424.1065672,0,0
48956.25,37.5,4627657.5295264,3755513.6275625,8618351.500431,8052909.6386002,0,0
48993.75,37.5,4627841.3993722,3755093.3735984,8618088.4268812,8053411.5978241,0,0
49031.25,37.5,4628028.1709624,3754628.9891905,8617869.8239903,8053909.1458863,0,0
49068.75,37.5,4628198.1862898,3754145.4093092,8617705.2301351,8054406.5625954,0,0
49106.25,37.5,4628341.7115084,3753681.5374761,8617579.2150092,8054892.3324421,0,0
49143.75,37.5,4628475.8904489,3753272.8657277,8617435.2184678,8055350.9633042,0,0
49181.25,37.5,4628623.7735663,3752952.7011391,8617217.1387517,8055770.7911932,0,0
49218.75,37.5,4628787.3348765,3752724.5317156,8616895.0158229,8056167.5523205,0,0
49256.25,37.5,4628952.4067319,3752578.9127236,8616494.0609549,8056542.8760962,0,0
49293.75,37.5,4629102.0754219,3752495.970121,8616043.4964938,8056911.7072455,0,0
49331.25,37.5,4629237.6863633,3752463.3397771,8615568.644627,8057271.0041751,0,0
49368.75,37.5,4629373.455371,3752480.6214482,8615074.234187,8057612.3741968,0,0
49406.25,37.5,4629522.5774175,3752545.1498857,8614571.2836424,8057909.0334517,0,0
49443.75,37.5,4629696.0465586,3752646.8855944,8614072.5021013,8058127.125749,0,0
49481.25,37.5,4629872.7608597,3752738.3498683,8613554.4528589,8058300.1727366,0,0
49518.75,37.5,4630016.5331929,3752803.3599417,8613053.5983259,8058493.2550339,0,0
49556.25,37.5,4630104.6445612,3752875.5275331,8612566.117697,8058733.6299784,0,0
49593.75,37.5,4630137.8651739,3752977.2538542,8612121.758177,8058987.2869134,0,0
49612.5,18.75,4630141.7713231,3753037.7405681,8611910.8622652,8059109.7407384,0,0
49631.25,18.75,4630148.5327189,3753100.2693103,8611711.1817412,8059220.22471,0,0
49668.75,37.5,4630202.6370221,3753211.3148486,8611365.1208691,8059382.767844,0,0
49706.25,37.5,4630303.5078787,3753297.3873316,8611048.7748268,8059517.1978006,0,0
49743.75,37.5,4630428.1586408,3753373.9795983,8610736.7783678,8059639.8869694,0,0
49781.25,37.5,4630551.3612681,3753452.7241451,8610424.3797341,8059759.3809066,0,0
49818.75,37.5,4630660.3853102,3753559.4215424,8610104.3771959,8059876.4816244,0,0
49856.25,37.5,4630736.0860287,3753705.1828953,8609805.0354723,8059968.7698108,0,0
49893.75,37.5,4630787.8075748,3753876.1734508,8609532.5673293,8060019.0109578,0,0
49931.25,37.5,4630814.9223661,3754062.1884782,8609303.6846476,8060029.0976989,0,0
49968.75,37.5,4630854.5421809,3754255.5570011,8609097.1529835,8059997.8697774,0,0
50006.25,37.5,4630957.7000886,3754443.9116536,8608858.9777826,8059949.5024835,0,0
50043.75,37.5,4631123.2314629,3754621.7683259,8608575.1741433,8059930.9970745,0,0
50081.25,37.5,4631315.6252323,3754787.1886826,8608272.4407426,8059952.4991199,0,0
50118.75,37.5,4631489.5163041,3754944.5517358,8607999.4817412,8059979.7776767,0,0
50156.25,37.5,4631617.6761318,3755098.7940968,8607778.9073745,8059986.7352383,0,0
50193.75,37.5,4631698.9749018,3755255.4029202,8607618.8568417,8059960.4936426,0,0
50231.25,37.5,4631744.3145244,3755415.5229433,8607503.580908,8059902.4469987,0,0
50268.75,37.5,4631755.9870371,3755572.512717,8607404.8706021,8059841.8473569,0,0
50306.25,37.5,4631700.8692524,3755721.7978536,8607352.9298251,8059801.026738,0,0
50343.75,37.5,4631561.1323167,3755868.3597756,8607345.430449,8059805.1644614,0,0
50381.25,37.5,4631338.7659413,3756019.6730882,8607394.4773228,8059860.2797988,0,0
50418.75,37.5,4631048.2099357,3756180.4804765,8607477.6443332,8059962.8920591,0,0
50456.25,37.5,4630685.305067,3756346.704708,8607563.3844835,8060108.709118,0,0
50475,18.75,4630479.0177263,3756429.6186412,8607600.2974131,8060195.8778723,0,0
50512.5,37.5,4630004.1721324,3756591.3600972,8607692.5339177,8060377.9209279,0,0
50550,37.5,4629518.4861537,3756759.2611406,8607776.6711794,8060560.859646,0,0
50587.5,37.5,4629080.4319874,3756949.5429873,8607787.1754147,8060771.97384,0,0
50606.25,18.75,4628881.7407981,3757056.1278033,8607753.7527181,8060888.4074698,0,0
50625,18.75,4628695.2546986,3757169.8860531,8607690.4885938,8061004.6101396,0,0
50662.5,37.5,4628391.4415905,3757403.6860554,8607428.7119803,8061251.9921612,0,0
50700,37.5,4628190.0771147,3757621.3654609,8607016.6713105,8061529.0528066,0,0
50737.5,37.5,4628088.2316722,3757812.7323418,8606526.7050009,8061804.0983933,0,0
50775,37.5,4628069.4867521,3758007.6969974,8605918.5231556,8062135.0190912,0,0
50812.5,37.5,4628109.3921709,3758239.506501,8605179.3745506,8062542.3523222,0,0
50850,37.5,4628197.1192123,3758520.4297581,8604315.0445805,8062999.1421986,0,0
50887.5,37.5,4628344.4396835,3758856.015591,8603328.3653204,8063479.5001983,0,0
50925,37.5,4628542.2297311,3759247.6420726,8602271.5523498,8063944.38839,0,0
50962.5,37.5,4628756.9584297,3759693.6932652,8601194.7662888,8064371.9257303,0,0
51000,37.5,4628966.2209768,3760169.989544,8600151.5637387,8064738.0102425,0,0
51018.75,18.75,4629063.2355807,3760415.4949691,8599637.3187352,8064902.8975308,0,0
51037.5,18.75,4629153.5607711,3760663.2909603,8599129.3566763,8065061.3788299,0,0
51075,37.5,4629344.632454,3761161.817492,8598088.2991186,8065398.0090509,0,0
51112.5,37.5,4629558.8037228,3761679.1034174,8596971.7250256,8065807.5427237,0,0
51150,37.5,4629743.1418321,3762224.1847397,8595848.4050196,8066245.7647194,0,0
51187.5,37.5,4629885.0122027,3762772.1825093,8594757.2882063,8066696.4355548,0,0
51225,37.5,4630002.1585144,3763281.2126013,8593743.1717551,8067129.1595389,0,0
51262.5,37.5,4630052.552861,3763723.8046482,8592871.0102514,8067557.6852183,0,0
51300,37.5,4630033.3020281,3764087.5350594,8592126.0974721,8068019.614206,0,0
51337.5,37.5,4629961.3231629,3764388.607124,8591475.5077194,8068510.9056787,0,0
51375,37.5,4629853.081642,3764658.9043714,8590894.7893799,8069001.2971731,0,0
51412.5,37.5,4629750.8160003,3764916.0300574,8590341.7773643,8069464.6878759,0,0
51450,37.5,4629716.1001872,3765159.4203231,8589746.8707855,8069908.0677898,0,0
51487.5,37.5,4629773.5534434,3765382.1272384,8589118.4598623,8070310.5685348,0,0
51525,37.5,4629894.9991803,3765589.7792775,8588502.4199223,8070661.5414175,0,0
51562.5,37.5,4630046.6277852,3765774.9051938,8587923.0811821,8070972.3025174,0,0
51600,37.5,4630230.241714,3765936.998045,8587356.1364358,8071262.0162313,0,0
51637.5,37.5,4630469.8665743,3766087.4232541,8586715.0720367,8071579.5707633,0,0
51675,37.5,4630776.1394703,3766241.7589078,8585960.0294353,8071921.5566094,0,0
51712.5,37.5,4631177.9162446,3766402.5951113,8585079.8550961,8072287.0533394,0,0
51731.25,18.75,4631414.3055765,3766479.5701962,8584591.7512952,8072470.1541706,0,0
51750,18.75,4631668.438245,3766549.1472289,8584083.2194689,8072648.5424036,0,0
51787.5,37.5,4632182.7516536,3766659.6072723,8583114.389491,8072971.3480878,0,0
51825,37.5,4632652.1104231,3766749.1926436,8582260.3056145,8073264.7304623,0,0
51843.75,18.75,4632862.4187356,3766778.680195,8581878.6598485,8073404.7540658,0,0
51862.5,18.75,4633055.4085455,3766795.1709482,8581510.9104272,8073552.41511,0,0
51900,37.5,4633406.9397706,3766797.3060671,8580820.6522435,8073852.9322647,0,0
51937.5,37.5,4633718.1793473,3766771.2866738,8580181.4551555,8074175.0893899,0,0
51975,37.5,4633999.6612094,3766721.2908172,8579578.4963274,8074524.8199474,0,0
52012.5,37.5,4634253.3632788,3766648.9945544,8579029.0259635,8074899.7710289,0,0
52050,37.5,4634484.2367044,3766550.6280501,8578514.2485701,8075327.487121,0,0
52087.5,37.5,4634707.5405318,3766415.1996982,8578002.9252044,8075814.1642799,0,0
52125,37.5,4634943.4770245,3766245.5223206,8577498.0386523,8076310.4658687,0,0
52162.5,37.5,4635200.7153122,3766077.7634184,8577010.9004504,8076779.632087,0,0
52200,37.5,4635468.5704096,3765933.3473984,8576575.8769727,8077182.7205601,0,0
52237.5,37.5,4635729.2482284,3765820.6774159,8576179.4801726,8077532.6271514,0,0
52275,37.5,4635984.1639769,3765733.4028851,8575796.5446546,8077852.3042545,0,0
52312.5,37.5,4636257.6226729,3765662.5296554,8575412.995669,8078132.1667772,0,0
52350,37.5,4636554.3587479,3765602.1559867,8575031.5545239,8078359.8730716,0,0
52387.5,37.5,4636854.5264117,3765532.9242373,8574673.5890406,8078555.0194985,0,0
52425,37.5,4637141.9339018,3765458.5589544,8574329.2216078,8078747.9183484,0,0
52462.5,37.5,4637409.9807342,3765390.1101713,8573998.2095899,8078940.2802815,0,0
52500,37.5,4637673.1196171,3765332.8146474,8573667.6917968,8079126.9693369,0,0
52537.5,37.5,4637957.2574369,3765281.5895745,8573350.3364321,8079271.3876643,0,0
52575,37.5,4638277.6011462,3765230.0885067,8573047.3477551,8079354.433114,0,0
52612.5,37.5,4638635.1378048,3765186.7905354,8572762.8977866,8079367.8748946,0,0
52650,37.5,4639015.6722608,3765171.1197125,8572494.0203654,8079312.0258883,0,0
52687.5,37.5,4639391.3279143,3765178.0623821,8572222.5118952,8079233.2275842,0,0
52725,37.5,4639744.2158266,3765185.0799854,8571966.4721384,8079148.8912309,0,0
52762.5,37.5,4640097.2139613,3765178.6149305,8571702.0152991,8079083.0951359,0,0
52800,37.5,4640465.35447,3765162.7885669,8571401.0284324,8079064.1458628,0,0
52837.5,37.5,4640858.0740679,3765150.0962649,8571076.1863992,8079063.6233918,0,0
52875,37.5,4641280.7534573,3765143.0169088,8570749.6239692,8079041.6532333,0,0
52912.5,37.5,4641740.2249664,3765137.0946922,8570419.8557326,8078962.1111962,0,0
52950,37.5,4642250.2665742,3765127.7988488,8570041.7056605,8078849.7391257,0,0
52987.5,37.5,4642825.9236692,3765080.0757746,8569632.6323352,8078733.7960752,0,0
53025,37.5,4643452.9816976,3764998.9441701,8569244.153032,8078589.7836785,0,0
53062.5,37.5,4644093.2773741,3764913.0770847,8568953.2166753,8078364.1164628,0,0
53100,37.5,4644699.7440122,3764829.4554929,8568776.494259,8078075.8837405,0,0
53137.5,37.5,4645257.1677565,3764731.0592433,8568693.552502,8077747.4588122,0,0
53175,37.5,4645798.5255345,3764630.7398632,8568625.2863083,8077392.597955,0,0
53212.5,37.5,4646357.5752965,3764551.7242006,8568486.0302816,8077032.9977966,0,0
53250,37.5,4646936.2083702,3764500.600412,8568267.1934085,8076668.4511311,0,0
53287.5,37.5,4647509.6145358,3764490.56604,8568017.9635416,8076273.1538131,0,0
53325,37.5,4648050.1895098,3764520.0180216,8567826.9266848,8075808.6259257,0,0
53362.5,37.5,4648545.0293208,3764579.5418415,8567718.2560478,8075291.8285195,0,0
53400,37.5,4649005.1512979,3764663.799203,8567644.8117545,8074775.3987961,0,0
53437.5,37.5,4649453.4477051,3764776.7071743,8567523.5196797,8074320.764969,0,0
53475,37.5,4649877.5901503,3764924.0645387,8567322.3920427,8073961.4063208,0,0
53512.5,37.5,4650252.6744644,3765104.7555684,8567051.5777627,8073703.6099539,0,0
53550,37.5,4650562.8263591,3765306.6205831,8566766.1815307,8073516.1182534,0,0
53587.5,37.5,4650790.718557,3765522.9336143,8566533.094739,8073349.7238434,0,0
53625,37.5,4650939.8619357,3765756.9434356,8566353.3334941,8073185.2114357,0,0
53662.5,37.5,4651016.4586578,3766001.8537675,8566233.5963982,8073020.6741051,0,0
53700,37.5,4651029.4794675,3766255.0211737,8566171.3661314,8072863.7151678,0,0
53737.5,37.5,4650977.8701628,3766529.1588955,8566145.5667301,8072731.324002,0,0
53775,37.5,4650852.3072016,3766826.6953464,8566163.5027003,8072616.6501897,0,0
53812.5,37.5,4650648.841327,3767136.4898375,8566233.4596383,8072513.6660775,0,0
53850,37.5,4650437.9581636,3767454.5302896,8566284.2863964,8072404.8812978,0,0
53887.5,37.5,4650295.0196319,3767788.0469855,8566254.9860408,8072272.2246928,0,0
53925,37.5,4650268.3773017,3768127.4544774,8566135.9952568,8072112.0792089,0,0
53962.5,37.5,4650378.6950877,3768471.496584,8565924.1511726,8071923.4487252,0,0
54000,37.5,4650620.3797389,3768817.2107825,8565632.8111278,8071692.6457094,0,0
54037.5,37.5,4650956.2205422,3769160.701747,8565278.1721069,8071425.6486996,0,0
54075,37.5,4651362.2990137,3769507.7225039,8564860.9080802,8071138.3181532,0,0
54112.5,37.5,4651841.7688791,3769867.9185952,8564361.5413511,8070841.6923776,0,0
54150,37.5,4652377.7809254,3770239.085538,8563804.3842914,8070541.6399526,0,0
54187.5,37.5,4652944.9439772,3770608.2520255,8563222.1768762,8070260.1055918,0,0
54225,37.5,4653514.4268988,3770965.4103682,8562644.3054596,8070001.0665706,0,0
54262.5,37.5,4654049.3237726,3771295.868384,8562106.0672965,8069768.4096077,0,0
54300,37.5,4654527.4411103,3771591.1350849,8561595.2808126,8069594.2193766,0,0
54337.5,37.5,4654942.984429,3771849.3375758,8561093.5013432,8069491.4215296,0,0
54375,37.5,4655301.3806239,3772087.5118636,8560584.5817975,8069443.1651189,0,0
54412.5,37.5,4655642.1839635,3772336.5660634,8560046.7606984,8069414.3860071,0,0
54450,37.5,4655933.5616555,3772612.4588649,8559523.08498,8069393.3817221,0,0
54487.5,37.5,4656182.2053506,3772909.4557553,8559015.0668662,8069389.341851,0,0
54525,37.5,4656403.1276576,3773218.8531527,8558479.9025105,8069410.8902611,0,0
54562.5,37.5,4656607.3910645,3773530.5908596,8557940.0787991,8069442.2027387,0,0
54600,37.5,4656791.8540441,3773851.6632845,8557411.39442,8069462.0287447,0,0
54637.5,37.5,4656985.2415263,3774196.3390346,8556868.2909737,8069463.7823988,0,0
54675,37.5,4657189.4295639,3774581.5843769,8556278.8159822,8069456.4643056,0,0
54693.75,18.75,4657295.6056406,3774794.3949785,8555962.6109202,8069448.810873,0,0
54731.25,37.5,4657508.7543262,3775253.5235145,8555319.8752724,8069414.5177481,0,0
54768.75,37.5,4657747.9317158,3775734.2014073,8554638.889487,8069387.2175981,0,0
54806.25,37.5,4658028.6451374,3776226.4576927,8553933.7810858,8069343.611346,0,0
54843.75,37.5,4658328.6325152,3776741.4284844,8553221.8555977,8069267.6017661,0,0
54881.25,37.5,4658626.1894773,3777303.2081928,8552506.6174778,8069150.4076444,0,0
54918.75,37.5,4658882.9945641,3777911.763113,8551823.200307,8068996.0787471,0,0
54956.25,37.5,4659098.5315183,3778559.3626565,8551118.7971829,8068839.4010485,0,0
54975,18.75,4659198.3389019,3778890.4775864,8550742.5039777,8068764.7214785,0,0
54993.75,18.75,4659299.8106328,3779221.7628505,8550342.4773416,8068699.1559022,0,0
55031.25,37.5,4659529.9865797,3779913.5115223,8549462.7861834,8068585.2373167,0,0
55068.75,37.5,4659802.7572058,3780679.8222173,8548491.400188,8068475.1272264,0,0
55106.25,37.5,4660101.5576101,3781499.3877214,8547472.2463365,8068370.7794596,0,0
55143.75,37.5,4660354.0224569,3782326.553164,8546489.9683349,8068285.7644561,0,0
55181.25,37.5,4660526.9854256,3783127.1330282,8545614.4931675,8068211.984834,0,0
55218.75,37.5,4660649.2919865,3783879.6455006,8544842.2085274,8068148.7470725,0,0
55256.25,37.5,4660761.332392,3784552.4851534,8544151.8176385,8068103.3941553,0,0
55293.75,37.5,4660869.9239736,3785140.8280776,8543511.2099261,8068087.6676497,0,0
55331.25,37.5,4660974.1613829,3785636.5247611,8542917.5992787,8068116.9265114,0,0
55368.75,37.5,4661032.6456891,3786059.2169548,8542384.513101,8068197.0528537,0,0
55406.25,37.5,4661054.206849,3786452.7790858,8541872.2718894,8068311.2824704,0,0
55443.75,37.5,4661083.0896639,3786841.8932973,8541327.5620837,8068462.2243161,0,0
55481.25,37.5,4661153.178628,3787237.8211571,8540726.1240156,8068638.0198449,0,0
55518.75,37.5,4661285.7307513,3787640.1702738,8540062.5359341,8068820.7366605,0,0
55556.25,37.5,4661453.6097126,3788031.3743782,8539373.7213024,8069004.7928806,0,0
55593.75,37.5,4661616.4802523,3788389.1452527,8538696.2811286,8069203.8579225,0,0
55631.25,37.5,4661739.5341662,3788706.5292109,8538072.6550394,8069423.3187856,0,0
55668.75,37.5,4661824.1326805,3788993.2534602,8537508.1932719,8069660.1518291,0,0
55706.25,37.5,4661880.7999197,3789258.350569,8537000.1976718,8069904.9030149,0,0
55743.75,37.5,4661919.7478673,3789506.1454234,8536535.9660427,8070146.9672231,0,0
55781.25,37.5,4661943.4845426,3789738.4029388,8536096.9999129,8070386.3375678,0,0
55818.75,37.5,4661948.7122193,3789946.3780623,8535682.3041594,8070628.949412,0,0
55856.25,37.5,4661934.6700726,3790107.5172359,8535315.0902846,8070873.5906775,0,0
55893.75,37.5,4661902.4718355,3790214.9853525,8535015.2061501,8071114.1954906,0,0
55931.25,37.5,4661849.5650354,3790281.9036484,8534791.8005644,8071342.3537615,0,0
55968.75,37.5,4661770.9463531,3790319.7399848,8534648.7790996,8071551.4520531,0,0
56006.25,37.5,4661658.5144518,3790321.6454454,8534595.6077735,8071746.3886952,0,0
56043.75,37.5,4661514.5421678,3790255.5363077,8534644.1487114,8071942.7491777,0,0
56081.25,37.5,4661355.2037103,3790113.7751202,8534775.4618078,8072138.6285178,0,0
56118.75,37.5,4661199.0452818,3789943.311601,8534936.2175809,8072322.1214463,0,0
56156.25,37.5,4661055.8629356,3789775.7290961,8535090.4800363,8072496.799841,0,0
56193.75,37.5,4660924.9653254,3789631.8741113,8535217.2656822,8072661.9258913,0,0
56231.25,37.5,4660790.2189431,3789547.7571363,8535301.9210148,8072815.6090673,0,0
56306.25,75,4660483.2873015,3789549.5650013,8535388.7099362,8073088.4905186,0,0
56381.25,75,4660171.3944526,3789749.0139609,8535340.7278682,8073328.0825482,0,0
56418.75,37.5,4660022.8876771,3789911.3682357,8535247.8857129,8073448.1049058,0,0
56456.25,37.5,4659871.9413919,3790107.790402,8535111.3782903,8073573.6701391,0,0
56493.75,37.5,4659697.3483963,3790337.7287117,8534960.823295,8073695.6452268,0,0
56531.25,37.5,4659489.0834708,3790600.9667928,8534822.9714367,8073798.749962,0,0
56568.75,37.5,4659256.9604414,3790887.8234736,8534707.8093134,8073873.6554024,0,0
56606.25,37.5,4659015.2393061,3791190.4258134,8534607.1335739,8073921.3329945,0,0
56643.75,37.5,4658789.2367762,3791507.5563678,8534491.3666061,8073951.7972163,0,0
56681.25,37.5,4658584.7954697,3791836.0560846,8534352.9376168,8073974.6213885,0,0
56718.75,37.5,4658387.0215338,3792168.1185331,8534203.7519622,8073998.4445539,0,0
56756.25,37.5,4658182.4343848,3792482.4000123,8534051.935611,8074029.5485528,0,0
56775,18.75,4658074.3926374,3792628.3331419,8533984.0489195,8074046.0875402,0,0
56812.5,37.5,4657846.6815468,3792901.8979679,8533881.954,8074071.3540474,0,0
56850,37.5,4657611.3846973,3793181.1512213,8533798.7854974,8074080.3656696,0,0
56887.5,37.5,4657369.5540945,3793479.0274432,8533730.0212112,8074071.0392761,0,0
56925,37.5,4657111.4700073,3793801.1670325,8533685.0964637,8074043.9327958,0,0
56962.5,37.5,4656833.4965286,3794149.4425625,8533661.5602142,8074003.947645,0,0
57000,37.5,4656541.5224429,3794513.5341903,8533657.3728549,8073949.5616627,0,0
57037.5,37.5,4656231.1027696,3794876.6376711,8533678.231241,8073883.1195075,0,0
57075,37.5,4655932.9859463,3795224.7304558,8533696.2526681,8073814.6735264,0,0
57112.5,37.5,4655681.5525784,3795553.3683947,8533674.9395689,8073756.5230402,0,0
57187.5,75,4655316.6966294,3796160.0491852,8533469.4250211,8073727.0518852,0,0
57262.5,75,4655060.2746988,3796665.0270175,8533164.5608436,8073826.0027401,0,0
57337.5,75,4654841.8274614,3797044.416952,8532882.6727466,8074010.4125371,0,0
57412.5,75,4654630.3136105,3797302.2284157,8532676.9460618,8074232.2001365,0,0
57487.5,75,4654421.1999057,3797473.2449147,8532532.3125195,8074463.797048,0,0
57562.5,75,4654207.1930876,3797600.3336632,8532413.3584971,8074702.2883581,0,0
57637.5,75,4653979.5416025,3797707.4648648,8532291.9265253,8074961.7405583,0,0
57712.5,75,4653736.9351049,3797795.9167982,8532156.3149977,8075254.6497763,0,0
57787.5,75,4653474.0399008,3797855.6202432,8532025.1072935,8075579.1577785,0,0
57862.5,75,4653194.0348097,3797879.6076983,8531920.493227,8075916.5945279,0,0
57937.5,75,4652923.8327032,3797888.2727257,8531825.4812152,8076239.1688606,0,0
58012.5,75,4652693.6235997,3797916.4830348,8531699.6246722,8076527.7922075,0,0
58087.5,75,4652518.6708192,3797976.9235611,8531523.2737863,8076780.8261554,0,0
58162.5,75,4652395.355199,3798061.7084608,8531304.0320562,8077006.2413107,0,0
58237.5,75,4652308.6111571,3798151.2129123,8531073.1209399,8077210.9990525,0,0
58312.5,75,4652239.5166996,3798237.8344302,8530859.9040553,8077393.3601914,0,0
58387.5,75,4652175.8161936,3798320.0842531,8530683.1103359,8077545.7445883,0,0
58462.5,75,4652116.496215,3798381.1053449,8530560.182619,8077665.2923917,0,0
58537.5,75,4652066.3202941,3798398.8514395,8530500.123504,8077758.4845781,0,0
58575,37.5,4652045.9784009,3798382.9551098,8530498.3990295,8077797.6743855,0,0
58612.5,37.5,4652029.7397627,3798351.6460456,8530495.040361,8077833.1960012,0,0
58650,37.5,4652018.1488622,3798311.7756114,8530478.2725463,8077865.4806012,0,0
58668.75,18.75,4652014.1857064,3798286.6886037,8530468.4619141,8077880.4675372,0,0
