# Step junction_position active_etas junction_neighbors junction_angles
210300 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210400 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210500 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210600 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210700 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210800 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
210900 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211000 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211100 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211200 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211300 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211400 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211500 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211600 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211700 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211800 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
211900 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212000 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212100 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212200 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212300 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212400 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212500 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212600 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212700 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212800 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
212900 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
213000 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
213100 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
---- (201.28,327.134) 0 1 3 (203.868,168.113) (247.679,351.473) (203.868,168.113) 116.748 116.748 126.504
---- (203.868,168.113) 0 1 3 (248.992,145.126) (201.28,327.134) (295.227,175.966) 117.928 86.0195 156.053
---- (248.992,145.126) 0 1 2 (247.679,351.473) (203.868,168.113) (7.96117,80.0971) 62.64 42.0941 255.266
---- (247.679,351.473) 0 1 2 (8.14815,415.123) (295.227,175.966) (295.227,175.966) 120.04 nan nan
---- (295.227,175.966) 1 2 3 (294.694,318.571) (248.992,145.126) (294.694,318.571) 123.49 123.49 113.021
---- (294.694,318.571) 1 2 3 (248.992,145.126) (247.679,351.473) (7.96117,80.0971) 110.223 74.7349 175.042
213200 (7.96117,80.0971) 0 2 3 (201.28,327.134) (8.14815,415.123) (8.14815,415.123) 38.013 nan nan
---- (8.14815,415.123) 0 2 3 (7.96117,80.0971) (294.694,318.571) (201.28,327.134) 71.4107 5.87225 282.717
